mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__C,param_lr__max_iter,param_lr__penalty,param_preprocessor__poly__degree,param_smote__k_neighbors,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10510358810424805,0.009990622045047868,0.0,0.0,0.1,1000,elasticnet,2,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.10657544136047363,0.0016800219432475498,0.0,0.0,0.1,1000,elasticnet,2,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.10227274894714355,0.003383308421486505,0.0,0.0,0.1,1000,elasticnet,2,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.10886735916137695,0.0063729659053369655,0.0,0.0,0.1,1000,elasticnet,2,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.13263988494873047,0.015621812217484977,0.0,0.0,0.1,1000,elasticnet,3,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.16003766059875488,0.0035048139190589052,0.0,0.0,0.1,1000,elasticnet,3,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.13669066429138182,0.009095731749260481,0.0,0.0,0.1,1000,elasticnet,3,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.1594231128692627,0.0026454934002944374,0.0,0.0,0.1,1000,elasticnet,3,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.10600385665893555,0.006363218920084145,0.0,0.0,1.0,500,l1,2,3,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.10622010231018067,0.0034363151865180915,0.0,0.0,1.0,500,l1,2,3,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.10383944511413574,0.004049535514676793,0.0,0.0,1.0,500,l1,2,5,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.10808863639831542,0.0039785569011697285,0.0,0.0,1.0,500,l1,2,5,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.1314225196838379,0.0183322578396057,0.0,0.0,1.0,500,l1,3,3,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.16028175354003907,0.011796409795340182,0.0,0.0,1.0,500,l1,3,3,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.12887973785400392,0.004423410022264771,0.0,0.0,1.0,500,l1,3,5,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.16568922996520996,0.020579221895859503,0.0,0.0,1.0,500,l1,3,5,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
1.6551936626434327,0.07569955093512386,0.0212432861328125,0.0005661338678729816,1.0,500,l2,2,3,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.34763948497854075,0.3638968481375358,0.3653295128939828,0.30659025787965616,0.33810888252148996,0.3443129972822411,0.021437270214159955,33
2.9076755046844482,0.5526754483684772,0.021850728988647462,0.0008331997488624625,1.0,500,l2,2,3,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.4492131616595136,0.4584527220630373,0.4684813753581662,0.42263610315186245,0.4469914040114613,0.4491549532488081,0.015283277400202569,8
